shape_id,shape_pt_lat,shape_pt_locsn,shape_pt_sequence,shape_dist_traveled
193134,38.70458,,30,
193134,38.70448,,31,
193134,38.705388,,32,
193134,38.706523,,33,
193134,38.706648,,34,
193134,38.70862,,35,
193134,38.708449,,36,
193134,38.707773,,37,
193134,38.70699,,38,
193134,38.709676,,39,
193134,38.713625,,40,
193136,38.737513,,1,
193136,38.738221,,2,
193136,38.737695,,3,
193136,38.737161,,4,
193136,38.737521,,5,
193136,38.739811,,6,
193136,38.738738,,7,
193136,38.738089,,8,
193136,38.738336,,9,
193136,38.738837,,10,
193136,38.740265,,11,
193136,38.741989,,12,
193136,38.742583,,13,
193136,38.743614,,14,
193136,38.744557,,15,
193136,38.745703,,16,
193136,38.746809,,17,
193136,38.747272,,18,
193136,38.748946,,19,
193136,38.75014,,20,
193136,38.750693,,21,
193136,38.750776,,22,
193136,38.750138,,23,
193136,38.74861,,24,
193137,38.749936,,1,
193137,38.750615,,2,
193137,38.750586,,3,
193137,38.749762,,4,
193137,38.748204,,5,
193137,38.747044,,6,
193137,38.746696,,7,
193137,38.745559,,8,
193137,38.744338,,9,
193137,38.743596,,10,
193137,38.742419,,11,
193137,38.742,,12,
193137,38.739162,,13,
193137,38.73864,,14,
193137,38.738157,,15,
193137,38.738047,,16,
193137,38.737789,,17,
193137,38.739756,,18,
193137,38.737902,,19,
193137,38.736137,,20,
193137,38.735008,,21,
193137,38.73511,,22,
193137,38.735192,,23,
193137,38.736442,,24,
193137,38.736552,,25,
193138,38.737296,,1,
193138,38.740196,,2,
193138,38.743292,,3,
193138,38.745694,,4,
193138,38.748977,,5,
193138,38.749131,,6,
193138,38.750241,,7,
193138,38.753094,,8,
193138,38.755228,,9,
193138,38.757101,,10,
193138,38.758137,,11,
193138,38.756243,,12,
193138,38.755632,,13,
193138,38.75859,,14,
193138,38.7611,,15,
193138,38.764567,,16,
193138,38.767189,,17,
193138,38.770342,,18,
193138,38.773466,,19,
193138,38.774165,,20,
193138,38.774183,,21,
193138,38.774244,,22,
193138,38.774611,,23,
193138,38.777283,,24,
193138,38.779867,,25,
193138,38.784567,,26,
193138,38.77963,,27,
193138,38.777133,,28,
193138,38.779044,,29,
193138,38.783567,,30,
193138,38.78545,,31,
193138,38.787177,,32,
193138,38.787883,,33,
193138,38.787514,,34,
193138,38.790399,,35,
193138,38.792433,,36,
193138,38.794083,,37,
193138,38.796,,38,
193138,38.798517,,39,
193138,38.798043,,40,
193141,38.7987,,1,
193141,38.79595,,2,
193141,38.7935,,3,
193141,38.792267,,4,
193141,38.790754,,5,
193141,38.787328,,6,
193141,38.78785,,7,
193141,38.787177,,8,
193141,38.785717,,9,
193141,38.783577,,10,
193141,38.779204,,11,
193141,38.777283,,12,
193141,38.77981,,13,
193141,38.780183,,14,
193141,38.780583,,15,
193141,38.774761,,16,
193141,38.774409,,17,
193141,38.774463,,18,
193141,38.774243,,19,
193141,38.772642,,20,
193141,38.770242,,21,
193141,38.767652,,22,
193141,38.765269,,23,
193141,38.760937,,24,
193141,38.757625,,25,
193141,38.754616,,26,
193141,38.757033,,27,
193141,38.758025,,28,
193141,38.756344,,29,
193141,38.754295,,30,
193141,38.752467,,31,
193141,38.7489,,32,
193141,38.748643,,33,
193141,38.747994,,34,
193141,38.745198,,35,
193141,38.743292,,36,
193141,38.740514,,37,
193141,38.737184,,38,
193141,38.734524,,39,
193144,38.753727,,1,
193144,38.752047,,2,
193144,38.751696,,3,
193144,38.751639,,4,
193144,38.753003,,5,
193144,38.754428,,6,
193144,38.752992,,7,
193144,38.750878,,8,
193144,38.747094,,9,
193144,38.744361,,10,
193144,38.742455,,11,
193144,38.739182,,12,
193144,38.736915,,13,
193144,38.734683,,14,
193144,38.732752,,15,
193144,38.730178,,16,
193144,38.72825,,17,
193144,38.726098,,18,
193144,38.724477,,19,
193144,38.723419,,20,
193144,38.724615,,21,
193144,38.725556,,22,
193144,38.727703,,23,
193144,38.729127,,24,
193144,38.730618,,25,
193144,38.732109,,26,
193144,38.732735,,27,
193144,38.733344,,28,
193144,38.736947,,29,
193144,38.740196,,30,
193144,38.742984,,31,
193144,38.755549,,32,
193146,38.738069,,1,
193146,38.738278,,2,
193146,38.739238,,3,
193146,38.741537,,4,
193146,38.74229,,5,
193146,38.740514,,6,
193146,38.737513,,7,
193146,38.738221,,8,
193146,38.734584,,9,
193146,38.732123,,10,
193146,38.729529,,11,
193146,38.727757,,12,
193146,38.725565,,13,
193146,38.723893,,14,
193146,38.722236,,15,
193146,38.720082,,16,
193146,38.718338,,17,
193146,38.715773,,18,
193146,38.713272,,19,
193146,38.711391,,20,
193146,38.709425,,21,
193146,38.707018,,22,
193146,38.703804,,23,
193146,38.704304,,24,
193146,38.704742,,25,
193146,38.702588,,26,
193146,38.704529,,27,
193146,38.704189,,28,
193146,38.702559,,29,
193146,38.702558,,30,
193147,38.738069,,1,
193147,38.738278,,2,
193147,38.739238,,3,
193147,38.741537,,4,
193147,38.74229,,5,
193147,38.740514,,6,
193147,38.737513,,7,
193147,38.738221,,8,
193147,38.734584,,9,
193147,38.732123,,10,
193147,38.729529,,11,
193147,38.727757,,12,
193147,38.725565,,13,
193147,38.723893,,14,
193147,38.722236,,15,
193147,38.720082,,16,
193147,38.718338,,17,
193147,38.715773,,18,
193147,38.713272,,19,
193147,38.711391,,20,
193147,38.709425,,21,
193147,38.707018,,22,
193147,38.703804,,23,
193147,38.704304,,24,
193147,38.704742,,25,
193147,38.701991,,26,
193147,38.700004,,27,
193148,38.70448,,1,
193148,38.704105,,2,
193148,38.703077,,3,
193148,38.704664,,4,
193148,38.704145,,5,
193148,38.70419,,6,
193148,38.707592,,7,
193148,38.709861,,8,
193148,38.712018,,9,
193148,38.713163,,10,
193148,38.715563,,11,
193148,38.717485,,12,
193148,38.719834,,13,
193148,38.72213,,14,
193148,38.724125,,15,
193148,38.726214,,16,
193148,38.727463,,17,
193148,38.730743,,18,
193148,38.731906,,19,
193148,38.732556,,20,
193148,38.73489,,21,
193148,38.735192,,22,
193148,38.736442,,23,
193148,38.737296,,24,
193148,38.740196,,25,
193148,38.741885,,26,
193148,38.741418,,27,
193148,38.738351,,28,
193148,38.737405,,29,
193148,38.737971,,30,
193148,38.738852,,31,
193149,38.703077,,1,
193149,38.704664,,2,
193149,38.704145,,3,
193149,38.70419,,4,
193149,38.707592,,5,
193149,38.709861,,6,
193149,38.712018,,7,
193149,38.713163,,8,
193149,38.715563,,9,
193149,38.717485,,10,
193149,38.719834,,11,
193149,38.72213,,12,
193149,38.724125,,13,
193149,38.726214,,14,
193149,38.727463,,15,
193149,38.730743,,16,
193149,38.731906,,17,
193149,38.732556,,18,
193149,38.73489,,19,
193149,38.735192,,20,
193149,38.736442,,21,
193149,38.737296,,22,
193149,38.740196,,23,
193149,38.741885,,24,
193149,38.741418,,25,
193149,38.738351,,26,
193149,38.737405,,27,
193149,38.737971,,28,
193149,38.738852,,29,
193150,38.742369,,1,
193150,38.742141,,2,
193150,38.743412,,3,
193150,38.745694,,4,
193150,38.7496,,5,
193150,38.7526,,6,
193150,38.755087,,7,
193150,38.757914,,8,
193150,38.762168,,9,
193150,38.767825,,10,
193150,38.769828,,11,
193150,38.770198,,12,
193150,38.770812,,13,
193150,38.7727,,14,
193150,38.774067,,15,
193150,38.776734,,16,
193150,38.77707,,17,
193150,38.776092,,18,
193150,38.775372,,19,
193150,38.776889,,20,
193150,38.779421,,21,
193150,38.781083,,22,
193150,38.78244,,23,
193151,38.783939,,1,
193151,38.783803,,2,
193151,38.781942,,3,
193151,38.781007,,4,
193151,38.779076,,5,
193151,38.776781,,6,
193151,38.775077,,7,
193151,38.776049,,8,
193151,38.777166,,9,
193151,38.7763,,10,
193151,38.773574,,11,
193151,38.771084,,12,
193151,38.769616,,13,
193151,38.770196,,14,
193151,38.768962,,15,
193151,38.762109,,16,
193151,38.758253,,17,
193151,38.753794,,18,
193151,38.7519,,19,
193151,38.747994,,20,
193151,38.745198,,21,
193151,38.743292,,22,
193151,38.742371,,23,
193151,38.742512,,24,
193151,38.740594,,25,
193152,38.722417,,1,
193152,38.722951,,2,
193152,38.725027,,3,
193152,38.726885,,4,
193152,38.725565,,5,
193152,38.725307,,6,
193152,38.725106,,7,
193152,38.724375,,8,
193152,38.723244,,9,
193152,38.725342,,10,
193152,38.721733,,11,
193152,38.71774,,12,
193152,38.713587,,13,
193152,38.713717,,14,
193152,38.713933,,15,
193152,38.713411,,16,
193152,38.714581,,17,
193152,38.715155,,18,
193152,38.711913,,19,
193152,38.715797,,20,
193152,38.716945,,21,
193152,38.71157,,22,
193152,38.709701,,23,
193152,38.706058,,24,
193152,38.701402,,25,
193152,38.699117,,26,
193152,38.696604,,27,
193152,38.69836,,28,
193152,38.69877,,29,
193162,38.707245,,1,
193162,38.709681,,2,
193162,38.714146,,3,
193162,38.716993,,4,
193162,38.719549,,5,
193162,38.723556,,6,
193162,38.72553,,7,
193162,38.726255,,8,
193162,38.730547,,9,
193162,38.732341,,10,
193162,38.734796,,11,
193162,38.735751,,12,
193162,38.736401,,13,
193162,38.743123,,14,
193162,38.744459,,15,
193162,38.74528,,16,
193162,38.747316,,17,
193162,38.749779,,18,
193162,38.751503,,19,
193162,38.753224,,20,
193162,38.754482,,21,
193162,38.755707,,22,
193162,38.756864,,23,
193162,38.756422,,24,
193162,38.757312,,25,
193162,38.763985,,26,
193162,38.76499,,27,
193163,38.707245,,1,
193163,38.709681,,2,
193163,38.714146,,3,
193163,38.716993,,4,
193163,38.719549,,5,
193163,38.723556,,6,
193163,38.72553,,7,
193163,38.728823,,8,
193163,38.732765,,9,
193163,38.732912,,10,
193163,38.732792,,11,
193163,38.731471,,12,
193163,38.735751,,13,
193163,38.736401,,14,
193163,38.743123,,15,
193163,38.744459,,16,
193163,38.74528,,17,
193163,38.747316,,18,
193163,38.749779,,19,
193163,38.751503,,20,
193163,38.753224,,21,
193163,38.754482,,22,
193163,38.755707,,23,
193163,38.756864,,24,
193163,38.756422,,25,
193163,38.757312,,26,
193163,38.763985,,27,
193163,38.76499,,28,
193164,38.707245,,1,
193164,38.709681,,2,
193164,38.714146,,3,
193164,38.716993,,4,
193164,38.719549,,5,
193164,38.723556,,6,
193164,38.72553,,7,
193164,38.726255,,8,
193164,38.730547,,9,
193164,38.732341,,10,
193164,38.734796,,11,
193164,38.735751,,12,
193164,38.736401,,13,
193164,38.743123,,14,
193164,38.744459,,15,
193164,38.74528,,16,
193164,38.747316,,17,
193164,38.749779,,18,
193164,38.751503,,19,
193164,38.753224,,20,
193164,38.754482,,21,
193164,38.755707,,22,
193164,38.756864,,23,
193164,38.756422,,24,
193164,38.757312,,25,
193164,38.763985,,26,
193164,38.76499,,27,
193166,38.7632,,1,
193166,38.757659,,2,
193166,38.756304,,3,
193166,38.756731,,4,
193166,38.755788,,5,
193166,38.754205,,6,
193166,38.752866,,7,
193166,38.751435,,8,
193166,38.749293,,9,
193166,38.747781,,10,
193166,38.745286,,11,
193166,38.744709,,12,
193166,38.742099,,13,
193166,38.736157,,14,
193166,38.735625,,15,
193166,38.734482,,16,
193166,38.732182,,17,
193166,38.730482,,18,
193166,38.72618,,19,
193166,38.725342,,20,
193166,38.723391,,21,
193166,38.719499,,22,
193166,38.716472,,23,
193166,38.713796,,24,
193166,38.709538,,25,
193166,38.706582,,26,
193167,38.7632,,1,
193167,38.757659,,2,
193167,38.756304,,3,
193167,38.756731,,4,
193167,38.755788,,5,
193167,38.754205,,6,
193167,38.752866,,7,
193167,38.751435,,8,
193167,38.749293,,9,
193167,38.747781,,10,
193167,38.745286,,11,
193167,38.744709,,12,
193167,38.742099,,13,
193167,38.736157,,14,
193167,38.735625,,15,
193167,38.731455,,16,
193167,38.73271,,17,
193167,38.73296,,18,
193167,38.732565,,19,
193167,38.728692,,20,
193167,38.725342,,21,
193167,38.723391,,22,
193167,38.719499,,23,
193167,38.716472,,24,
193167,38.713796,,25,
193167,38.709538,,26,
193167,38.706582,,27,
193168,38.7632,,1,
193168,38.757659,,2,
193168,38.756304,,3,
193168,38.756731,,4,
193168,38.755788,,5,
193168,38.754205,,6,
193168,38.752866,,7,
193168,38.751435,,8,
193168,38.749293,,9,
193168,38.747781,,10,
193168,38.745286,,11,
193168,38.744709,,12,
193168,38.742099,,13,
193168,38.736157,,14,
193168,38.735625,,15,
193168,38.734482,,16,
193168,38.732182,,17,
193168,38.730482,,18,
193168,38.72618,,19,
193168,38.725342,,20,
193168,38.723391,,21,
193168,38.719499,,22,
193168,38.716472,,23,
193168,38.713796,,24,
193168,38.709538,,25,
193168,38.706582,,26,
193168,38.702423,,27,
193170,38.768475,,1,
193170,38.771557,,2,
193170,38.7745,,3,
193170,38.775044,,4,
193170,38.77424,,5,
193170,38.776265,,6,
193170,38.777535,,7,
193170,38.779231,,8,
193170,38.781644,,9,
193170,38.783563,,10,
193170,38.785864,,11,
193170,38.788411,,12,
193170,38.790108,,13,
193170,38.791228,,14,
193170,38.792745,,15,
193171,38.768475,,1,
193171,38.771557,,2,
193171,38.7745,,3,
193171,38.775044,,4,
193171,38.77424,,5,
193171,38.775077,,6,
193171,38.776049,,7,
193171,38.777166,,8,
193171,38.779376,,9,
193171,38.781644,,10,
193171,38.783563,,11,
193171,38.785864,,12,
193171,38.788411,,13,
193171,38.790108,,14,
193171,38.791228,,15,
193171,38.792745,,16,
193172,38.791489,,1,
193172,38.790195,,2,
193172,38.788306,,3,
193172,38.786098,,4,
193172,38.783924,,5,
193172,38.781403,,6,
193172,38.779063,,7,
193172,38.77758,,8,
193172,38.775849,,9,
193172,38.773794,,10,
193172,38.77478,,11,
193172,38.774377,,12,
193172,38.771328,,13,
193172,38.767173,,14,
193172,38.76799,,15,
193173,38.791489,,1,
193173,38.790195,,2,
193173,38.788306,,3,
193173,38.786098,,4,
193173,38.783924,,5,
193173,38.781403,,6,
193173,38.779131,,7,
193173,38.77707,,8,
193173,38.776092,,9,
193173,38.775372,,10,
193173,38.773794,,11,
193173,38.77478,,12,
193173,38.774377,,13,
193173,38.771328,,14,
193173,38.767173,,15,
193173,38.76799,,16,
193174,38.721553,,1,
193174,38.723908,,2,
193174,38.726348,,3,
193174,38.726423,,4,
193174,38.728017,,5,
193174,38.730821,,6,
193174,38.732556,,7,
193174,38.73489,,8,
193174,38.737695,,9,
193174,38.737161,,10,
193174,38.737521,,11,
193174,38.739811,,12,
193174,38.738738,,13,
193174,38.738089,,14,
193174,38.738336,,15,
193174,38.738837,,16,
193174,38.740566,,17,
193174,38.742127,,18,
193174,38.745561,,19,
193174,38.747564,,20,
193174,38.750867,,21,
193174,38.753612,,22,
193174,38.756594,,23,
193174,38.75889,,24,
193174,38.760246,,25,
193174,38.7593,,26,
193174,38.759741,,27,
193174,38.760675,,28,
193174,38.763985,,29,
193174,38.765966,,30,
193174,38.766846,,31,
193174,38.766782,,32,
193176,38.729131,,1,
193176,38.731809,,2,
193176,38.734589,,3,
193176,38.73671,,4,
193176,38.738089,,5,
193176,38.738336,,6,
193176,38.738837,,7,
193176,38.740566,,8,
193176,38.742127,,9,
193176,38.745561,,10,
193176,38.747564,,11,
193176,38.750867,,12,
193176,38.753612,,13,
193176,38.756594,,14,
193176,38.75889,,15,
193176,38.760246,,16,
193176,38.7593,,17,
193176,38.759741,,18,
193176,38.760675,,19,
193176,38.763985,,20,
193176,38.766042,,21,
193176,38.768936,,22,
193176,38.770957,,23,
193176,38.771977,,24,
193176,38.771076,,25,
193176,38.769542,,26,
193177,38.73671,,1,
193177,38.738089,,2,
193177,38.738336,,3,
193177,38.738837,,4,
193177,38.740566,,5,
193177,38.742127,,6,
193177,38.745561,,7,
193177,38.747564,,8,
193177,38.750867,,9,
193177,38.753612,,10,
193177,38.756594,,11,
193177,38.75889,,12,
193177,38.760246,,13,
193177,38.7593,,14,
193177,38.759741,,15,
193177,38.760675,,16,
193177,38.763985,,17,
193177,38.766042,,18,
193177,38.768936,,19,
193177,38.770957,,20,
193177,38.771977,,21,
193177,38.771076,,22,
193177,38.769542,,23,
193179,38.765895,,1,
193179,38.764423,,2,
193179,38.760594,,3,
193179,38.760328,,4,
193179,38.759443,,5,
193179,38.759429,,6,
193179,38.76002,,7,
193179,38.75826,,8,
193179,38.756639,,9,
193179,38.754522,,10,
193179,38.749664,,11,
193179,38.747745,,12,
193179,38.745266,,13,
193179,38.742544,,14,
193179,38.739162,,15,
193179,38.73864,,16,
193179,38.738157,,17,
193179,38.738047,,18,
193179,38.737789,,19,
193179,38.739756,,20,
193179,38.737902,,21,
193179,38.736137,,22,
193179,38.735008,,23,
193179,38.734584,,24,
193179,38.732123,,25,
193179,38.730844,,26,
193179,38.727798,,27,
193179,38.726012,,28,
193179,38.723421,,29,
193179,38.721312,,30,
193179,38.721806,,31,
193181,38.770971,,1,
193181,38.772226,,2,
193181,38.770992,,3,
193181,38.768801,,4,
193181,38.76512,,5,
193181,38.760594,,6,
193181,38.760328,,7,
193181,38.759443,,8,
193181,38.759429,,9,
193181,38.76002,,10,
193181,38.75826,,11,
193181,38.756639,,12,
193181,38.754522,,13,
193181,38.749664,,14,
193181,38.747745,,15,
193181,38.745266,,16,
193181,38.742544,,17,
193181,38.739162,,18,
193181,38.73864,,19,
193181,38.738157,,20,
193181,38.738047,,21,
193181,38.736531,,22,
193181,38.733517,,23,
193181,38.731597,,24,
193181,38.728985,,25,
193181,38.727375,,26,
193182,38.770971,,1,
193182,38.772226,,2,
193182,38.770992,,3,
193182,38.768801,,4,
193182,38.76512,,5,
193182,38.760594,,6,
193182,38.760328,,7,
193182,38.759443,,8,
193182,38.759429,,9,
193182,38.76002,,10,
193182,38.75826,,11,
193182,38.756639,,12,
193182,38.754522,,13,
193182,38.749664,,14,
193182,38.747745,,15,
193182,38.745266,,16,
193182,38.742544,,17,
193182,38.739162,,18,
193182,38.73864,,19,
193182,38.738157,,20,
193182,38.738047,,21,
193182,38.737789,,22,
193182,38.734589,,23,
193183,38.745803,,1,
193183,38.747571,,2,
193183,38.749345,,3,
193183,38.748711,,4,
193183,38.746928,,5,
193183,38.74465,,6,
193183,38.741701,,7,
193183,38.73847,,8,
193183,38.733899,,9,
193183,38.73013,,10,
193183,38.72861,,11,
193183,38.726623,,12,
193183,38.724013,,13,
193183,38.722236,,14,
193183,38.720033,,15,
193183,38.718085,,16,
193183,38.715277,,17,
193183,38.713484,,18,
193183,38.71118,,19,
193183,38.7086,,20,
193183,38.706793,,21,
193183,38.706432,,22,
193183,38.705102,,23,
193183,38.704613,,24,
193183,38.704757,,25,
193183,38.705294,,26,
193183,38.706277,,27,
193183,38.706209,,28,
193183,38.704779,,29,
193183,38.701991,,30,
193183,38.699789,,31,
193183,38.698466,,32,
193183,38.697806,,33,
193183,38.697506,,34,
193183,38.697459,,35,
193183,38.697728,,36,
193183,38.700299,,37,
193183,38.702353,,38,
193183,38.705852,,39,
193183,38.707304,,40,
193183,38.70961,,41,
193183,38.711041,,42,
193183,38.711528,,43,
193183,38.711011,,44,
193183,38.709348,,45,
193183,38.70913,,46,
193185,38.74465,,1,
193185,38.741701,,2,
193185,38.73847,,3,
193185,38.733899,,4,
193185,38.73013,,5,
193185,38.72861,,6,
193185,38.726623,,7,
193185,38.724013,,8,
193185,38.722236,,9,
193185,38.720033,,10,
193185,38.718085,,11,
193185,38.715277,,12,
193185,38.713484,,13,
193185,38.71118,,14,
193185,38.7086,,15,
193185,38.706793,,16,
193185,38.706432,,17,
193185,38.705102,,18,
193185,38.704613,,19,
193185,38.704757,,20,
193185,38.705294,,21,
193185,38.706277,,22,
193185,38.706209,,23,
193185,38.704779,,24,
193185,38.701991,,25,
193185,38.699789,,26,
193185,38.698466,,27,
193185,38.697806,,28,
193185,38.697506,,29,
193185,38.697459,,30,
193185,38.697728,,31,
193185,38.700299,,32,
193185,38.702353,,33,
193185,38.705852,,34,
193185,38.707304,,35,
193185,38.70961,,36,
193185,38.711041,,37,
193185,38.711528,,38,
193185,38.711011,,39,
193185,38.709348,,40,
193185,38.70913,,41,
193188,38.74465,,1,
193188,38.741701,,2,
193188,38.73847,,3,
193188,38.733899,,4,
193188,38.73013,,5,
193188,38.72861,,6,
193188,38.726623,,7,
193188,38.724013,,8,
193188,38.722236,,9,
193188,38.720033,,10,
193188,38.718085,,11,
193188,38.715277,,12,
193188,38.713484,,13,
193188,38.71118,,14,
193188,38.7086,,15,
193188,38.706793,,16,
193188,38.706432,,17,
193188,38.705102,,18,
193188,38.704613,,19,
193188,38.704757,,20,
193188,38.705294,,21,
193188,38.706277,,22,
193188,38.706209,,23,
193188,38.704779,,24,
193188,38.701991,,25,
193188,38.699789,,26,
193188,38.698466,,27,
193188,38.697806,,28,
193188,38.697506,,29,
193188,38.697459,,30,
193188,38.697728,,31,
193188,38.700299,,32,
193188,38.702353,,33,
193188,38.705852,,34,
193188,38.707304,,35,
193188,38.70961,,36,
193188,38.711041,,37,
193188,38.711528,,38,
193188,38.711011,,39,
193188,38.709348,,40,
193188,38.709821,,41,
193188,38.711876,,42,
193188,38.715797,,43,
193188,38.716954,,44,
193191,38.70893,,1,
193191,38.709197,,2,
193191,38.711324,,3,
193191,38.711398,,4,
193191,38.710869,,5,
193191,38.710234,,6,
193191,38.707418,,7,
193191,38.705622,,8,
193191,38.702452,,9,
193191,38.700684,,10,
193191,38.697252,,11,
193191,38.697127,,12,
193191,38.697367,,13,
193191,38.697994,,14,
193191,38.698587,,15,
193191,38.700037,,16,
193191,38.702215,,17,
193191,38.705394,,18,
193191,38.705883,,19,
193191,38.704975,,20,
193191,38.70458,,21,
193191,38.70448,,22,
193191,38.705388,,23,
193191,38.706523,,24,
193191,38.706648,,25,
193191,38.707333,,26,
193191,38.708901,,27,
193191,38.711006,,28,
193191,38.71339,,29,
193191,38.715028,,30,
193191,38.717518,,31,
193191,38.719834,,32,
193191,38.72213,,33,
193191,38.724125,,34,
193191,38.726634,,35,
193191,38.728781,,36,
193191,38.730225,,37,
193191,38.733676,,38,
193191,38.738339,,39,
193191,38.742781,,40,
193191,38.746112,,41,
193191,38.747588,,42,
193191,38.746928,,43,
193211,38.734973,,1,
193211,38.735295,,2,
193211,38.735995,,3,
193211,38.737971,,4,
193211,38.738852,,5,
193211,38.738069,,6,
193211,38.738278,,7,
193211,38.737559,,8,
193211,38.734576,,9,
193211,38.733214,,10,
193211,38.731191,,11,
193211,38.727195,,12,
193211,38.725891,,13,
193211,38.724368,,14,
193211,38.721553,,15,
193211,38.723908,,16,
193211,38.726348,,17,
193211,38.726423,,18,
193211,38.723625,,19,
193211,38.722417,,20,
193211,38.722951,,21,
193211,38.725027,,22,
193211,38.726885,,23,
193211,38.730127,,24,
193211,38.730412,,25,
193213,38.728749,,1,
193213,38.726737,,2,
193213,38.72499,,3,
193213,38.722571,,4,
193213,38.722234,,5,
193213,38.723392,,6,
193213,38.727273,,7,
193213,38.726012,,8,
193213,38.723421,,9,
193213,38.722299,,10,
193213,38.723879,,11,
193213,38.725973,,12,
193213,38.727613,,13,
193213,38.730414,,14,
193213,38.733835,,15,
193213,38.734983,,16,
193213,38.737505,,17,
193213,38.737405,,18,
193213,38.736015,,19,
193213,38.735045,,20,
193213,38.734159,,21,
193213,38.732702,,22,
193213,38.732656,,23,
193217,38.779637,,1,
193217,38.776416,,2,
193217,38.775044,,3,
193217,38.774425,,4,
193217,38.774242,,5,
193217,38.771711,,6,
193217,38.769494,,7,
193217,38.769084,,8,
193217,38.766903,,9,
193217,38.764046,,10,
193217,38.762622,,11,
193217,38.761704,,12,
193217,38.762481,,13,
193217,38.759463,,14,
193217,38.758137,,15,
193217,38.756315,,16,
193217,38.754808,,17,
193217,38.753847,,18,
193217,38.750757,,19,
193217,38.745341,,20,
193217,38.743964,,21,
193217,38.741672,,22,
193217,38.741315,,23,
193217,38.741222,,24,
193217,38.742544,,25,
193217,38.739162,,26,
193217,38.73864,,27,
193217,38.737569,,28,
193218,38.754113,,1,
193218,38.75281,,2,
193218,38.752813,,3,
193218,38.750002,,4,
193218,38.745341,,5,
193218,38.743964,,6,
193218,38.741672,,7,
193218,38.741315,,8,
193218,38.741222,,9,
193218,38.742577,,10,
193220,38.724659,,1,
193220,38.720248,,2,
193220,38.715631,,3,
193220,38.714037,,4,
193220,38.710847,,5,
193220,38.708372,,6,
193220,38.707229,,7,
193220,38.706332,,8,
193220,38.706414,,9,
193220,38.706142,,10,
193220,38.70367,,11,
193220,38.703447,,12,
193220,38.704304,,13,
193220,38.704742,,14,
193220,38.701991,,15,
193220,38.699789,,16,
193220,38.698466,,17,
193220,38.698228,,18,
193220,38.699916,,19,
193220,38.702159,,20,
193220,38.703713,,21,
193220,38.704932,,22,
193220,38.704761,,23,
193220,38.705761,,24,
193220,38.705588,,25,
193220,38.703877,,26,
193220,38.705577,,27,
193220,38.707362,,28,
193220,38.709695,,29,
193220,38.709348,,30,
193220,38.709821,,31,
193220,38.711876,,32,
193220,38.715797,,33,
193220,38.716954,,34,
193222,38.715715,,1,
193222,38.71157,,2,
193222,38.709701,,3,
193222,38.70893,,4,
193222,38.709197,,5,
193222,38.709519,,6,
193222,38.707093,,7,
193222,38.705217,,8,
193222,38.704004,,9,
193222,38.705361,,10,
193222,38.705699,,11,
193222,38.704699,,12,
193222,38.70489,,13,
193222,38.702934,,14,
193222,38.701124,,15,
193222,38.69973,,16,
193222,38.697994,,17,
193222,38.698587,,18,
193222,38.700037,,19,
193222,38.702215,,20,
193222,38.704664,,21,
193222,38.704145,,22,
193222,38.703363,,23,
193222,38.703508,,24,
193222,38.706171,,25,
193222,38.706331,,26,
193222,38.706244,,27,
193222,38.70699,,28,
193222,38.709676,,29,
193222,38.714269,,30,
193222,38.716116,,31,
193222,38.71974,,32,
193222,38.726155,,33,
193224,38.7192,,1,
193224,38.721997,,2,
193224,38.723434,,3,
193224,38.723116,,4,
193224,38.722311,,5,
193224,38.721312,,6,
193228,38.721553,,1,
193228,38.722851,,2,
193228,38.723908,,3,
193228,38.723818,,4,
193228,38.723561,,5,
193228,38.722122,,6,
193228,38.71916,,7,
193228,38.714959,,8,
193228,38.715498,,9,
193233,38.70699,,1,
193233,38.709676,,2,
193233,38.714269,,3,
193233,38.716116,,4,
193233,38.71974,,5,
193233,38.726634,,6,
193233,38.728781,,7,
193233,38.730498,,8,
193233,38.733918,,9,
193233,38.738523,,10,
193233,38.742978,,11,
193233,38.745929,,12,
193233,38.747588,,13,
193233,38.74999,,14,
193233,38.752318,,15,
193233,38.755632,,16,
193233,38.75859,,17,
193233,38.7611,,18,
193233,38.764567,,19,
193233,38.767189,,20,
193233,38.770342,,21,
193233,38.773573,,22,
193233,38.776384,,23,
193233,38.778831,,24,
193233,38.781219,,25,
193233,38.783695,,26,
193233,38.782917,,27,
193233,38.789658,,28,
193233,38.78695,,29,
193233,38.785833,,30,
193233,38.788629,,31,
193233,38.786888,,32,
193233,38.7861,,33,
193236,38.786683,,1,
193236,38.786992,,2,
193236,38.788812,,3,
193236,38.785833,,4,
193236,38.785794,,5,
193236,38.78213,,6,
193236,38.77836,,7,
193236,38.77596,,8,
193236,38.772642,,9,
193236,38.770242,,10,
193236,38.767652,,11,
193236,38.765269,,12,
193236,38.760937,,13,
193236,38.757625,,14,
193236,38.753913,,15,
193236,38.752125,,16,
193236,38.748985,,17,
193236,38.747207,,18,
193236,38.745169,,19,
193236,38.742981,,20,
193236,38.738267,,21,
193236,38.733625,,22,
193236,38.730371,,23,
193236,38.72861,,24,
193236,38.726623,,25,
193236,38.720248,,26,
193236,38.715631,,27,
193236,38.714037,,28,
193236,38.710847,,29,
193236,38.708372,,30,
193236,38.707229,,31,
193236,38.705474,,32,
193240,38.710048,,1,
193240,38.709761,,2,
193240,38.710327,,3,
193240,38.711944,,4,
193240,38.71229,,5,
193241,38.71179,,1,
